Unnamed: 0,City,No. Stations,Air Quality,Index Value,Prominent Pollutant,year,Date,Season,Temp,Humidity,WindSpeed
300261,Lucknow,5,Moderate,167,PM2.5,2024,2024-01-02,Winter,12.6,86.2,13.0
300406,Jaipur,6,Poor,257,PM2.5,2024,2024-01-02,Winter,10.2,89.5,13.0
300432,Delhi,36,Very Poor,340,PM2.5,2024,2024-01-02,Winter,11.2,82.2,11.2
300456,Mumbai,25,Moderate,117,"PM10, PM2.5",2024,2024-01-03,Winter,25.9,66.4,17.1
300500,Lucknow,5,Moderate,123,PM2.5,2024,2024-01-03,Winter,13.4,89.8,11.2
300647,Jaipur,6,Poor,278,PM2.5,2024,2024-01-03,Winter,11.4,84.6,14.8
300674,Delhi,35,Very Poor,341,PM2.5,2024,2024-01-03,Winter,10.8,87.8,11.2
300700,Mumbai,23,Moderate,129,PM2.5,2024,2024-01-04,Winter,25.3,75.9,15.3
300739,Lucknow,6,Poor,235,PM2.5,2024,2024-01-04,Winter,14.1,90.7,11.2
300895,Jaipur,6,Poor,288,PM2.5,2024,2024-01-04,Winter,10.0,89.8,11.2
300908,Delhi,38,Very Poor,377,PM2.5,2024,2024-01-04,Winter,10.1,92.7,13.0
300930,Mumbai,24,Moderate,123,PM2.5,2024,2024-01-05,Winter,24.9,74.1,14.2
300975,Lucknow,6,Moderate,145,PM2.5,2024,2024-01-05,Winter,14.1,91.0,11.2
301130,Jaipur,5,Poor,271,PM2.5,2024,2024-01-05,Winter,10.8,90.6,7.6
301142,Delhi,36,Very Poor,333,PM2.5,2024,2024-01-05,Winter,12.0,92.9,11.2
301168,Mumbai,23,Moderate,128,PM2.5,2024,2024-01-06,Winter,25.7,64.7,19.0
301213,Lucknow,6,Moderate,182,PM2.5,2024,2024-01-06,Winter,15.3,89.2,11.2
301352,Jaipur,5,Poor,278,PM2.5,2024,2024-01-06,Winter,12.0,81.7,9.4
301378,Delhi,31,Very Poor,320,PM2.5,2024,2024-01-06,Winter,12.1,84.9,11.2
301403,Mumbai,25,Moderate,124,"O3, PM2.5",2024,2024-01-07,Winter,26.9,65.0,16.6
301446,Lucknow,6,Moderate,195,PM2.5,2024,2024-01-07,Winter,15.3,79.8,55.5
301612,Jaipur,6,Poor,287,PM2.5,2024,2024-01-07,Winter,12.6,82.6,11.2
301626,Delhi,38,Very Poor,333,PM2.5,2024,2024-01-07,Winter,11.6,81.2,7.6
301652,Mumbai,24,Satisfactory,97,"PM10, PM2.5",2024,2024-01-08,Winter,28.4,55.0,14.9
301692,Lucknow,6,Moderate,162,PM2.5,2024,2024-01-08,Winter,14.6,81.2,11.2
301839,Jaipur,6,Poor,292,PM2.5,2024,2024-01-08,Winter,12.8,89.1,14.8
301855,Delhi,37,Very Poor,345,PM2.5,2024,2024-01-08,Winter,10.9,88.1,7.6
301889,Mumbai,24,Moderate,115,"CO, PM10, PM2.5",2024,2024-01-09,Winter,27.7,66.5,16.1
301932,Lucknow,6,Moderate,161,PM2.5,2024,2024-01-09,Winter,12.5,89.7,16.6
302082,Jaipur,6,Very Poor,303,PM2.5,2024,2024-01-09,Winter,14.2,87.2,11.2
302109,Delhi,38,Very Poor,343,PM2.5,2024,2024-01-09,Winter,10.9,90.8,13.0
302131,Mumbai,25,Satisfactory,82,"NO2, PM2.5",2024,2024-01-10,Winter,27.6,62.5,14.8
302174,Lucknow,6,Moderate,174,PM2.5,2024,2024-01-10,Winter,12.6,86.4,22.3
302326,Jaipur,5,Poor,232,PM2.5,2024,2024-01-10,Winter,13.2,75.1,12.9
302352,Delhi,38,Poor,273,PM2.5,2024,2024-01-10,Winter,9.7,87.4,14.8
302376,Mumbai,23,Moderate,128,"O3, PM2.5",2024,2024-01-11,Winter,28.4,61.1,16.0
302421,Lucknow,6,Moderate,186,PM2.5,2024,2024-01-11,Winter,10.0,90.1,13.0
302571,Jaipur,6,Poor,258,"PM10, PM2.5",2024,2024-01-11,Winter,14.3,58.8,9.4
302598,Delhi,36,Very Poor,348,PM2.5,2024,2024-01-11,Winter,10.6,83.4,11.2
302623,Mumbai,24,Moderate,146,PM2.5,2024,2024-01-12,Winter,29.0,60.5,14.2
302665,Lucknow,6,Poor,233,PM2.5,2024,2024-01-12,Winter,10.5,88.0,9.4
302812,Jaipur,6,Poor,230,PM2.5,2024,2024-01-12,Winter,15.3,58.5,7.6
302840,Delhi,32,Very Poor,340,PM2.5,2024,2024-01-12,Winter,10.2,83.5,9.4
302866,Mumbai,23,Moderate,135,PM2.5,2024,2024-01-13,Winter,28.5,60.3,15.4
302909,Lucknow,6,Poor,222,PM2.5,2024,2024-01-13,Winter,10.8,88.0,11.2
303063,Jaipur,6,Poor,224,PM2.5,2024,2024-01-13,Winter,16.6,63.4,10.3
303092,Delhi,39,Very Poor,399,PM2.5,2024,2024-01-13,Winter,10.9,86.7,7.6
303118,Mumbai,21,Moderate,111,"CO, PM2.5",2024,2024-01-14,Winter,28.6,45.7,15.3
303155,Lucknow,6,Poor,263,PM2.5,2024,2024-01-14,Winter,9.4,90.8,7.6
303309,Jaipur,6,Poor,222,PM2.5,2024,2024-01-14,Winter,17.7,65.5,14.8
303338,Delhi,37,Severe,447,PM2.5,2024,2024-01-14,Winter,10.8,85.6,9.4
303367,Mumbai,20,Satisfactory,76,"CO, PM10, PM2.5",2024,2024-01-15,Winter,26.5,41.3,18.7
303405,Lucknow,6,Moderate,171,PM2.5,2024,2024-01-15,Winter,9.6,87.5,11.2
303553,Jaipur,6,Poor,205,PM2.5,2024,2024-01-15,Winter,16.2,58.0,9.4
303581,Delhi,36,Very Poor,359,PM2.5,2024,2024-01-15,Winter,10.4,80.7,9.4
303602,Mumbai,24,Satisfactory,74,"CO, PM10",2024,2024-01-16,Winter,24.8,50.2,16.1
303651,Lucknow,6,Moderate,141,PM2.5,2024,2024-01-16,Winter,9.6,90.6,11.2
303800,Jaipur,6,Poor,214,PM2.5,2024,2024-01-16,Winter,15.8,63.2,14.8
303824,Delhi,39,Very Poor,371,PM2.5,2024,2024-01-16,Winter,10.2,88.4,14.8
303845,Mumbai,26,Moderate,101,"PM10, PM2.5",2024,2024-01-17,Winter,24.5,57.5,18.1
303890,Lucknow,6,Moderate,148,PM2.5,2024,2024-01-17,Winter,10.2,82.6,11.2
304042,Jaipur,5,Poor,206,PM2.5,2024,2024-01-17,Winter,13.8,71.7,13.0
304068,Delhi,38,Very Poor,368,PM2.5,2024,2024-01-17,Winter,10.8,82.6,10.1
304091,Mumbai,25,Satisfactory,100,"PM10, PM2.5",2024,2024-01-18,Winter,24.5,55.2,18.4
304133,Lucknow,6,Moderate,131,PM2.5,2024,2024-01-18,Winter,10.8,76.3,11.2
304278,Jaipur,6,Poor,224,PM2.5,2024,2024-01-18,Winter,12.8,75.3,10.2
304306,Delhi,39,Very Poor,318,PM2.5,2024,2024-01-18,Winter,10.6,86.7,9.4
304331,Mumbai,25,Moderate,110,PM2.5,2024,2024-01-19,Winter,24.2,58.8,17.8
304374,Lucknow,6,Moderate,137,"PM10, PM2.5",2024,2024-01-19,Winter,10.3,85.0,7.6
304527,Jaipur,6,Moderate,179,PM2.5,2024,2024-01-19,Winter,12.0,79.2,14.8
304554,Delhi,38,Very Poor,348,PM2.5,2024,2024-01-19,Winter,10.0,89.6,11.2
304576,Mumbai,22,Moderate,151,PM2.5,2024,2024-01-20,Winter,24.5,63.2,21.1
304623,Lucknow,6,Moderate,129,PM2.5,2024,2024-01-20,Winter,10.0,87.3,11.2
304772,Jaipur,6,Moderate,196,"O3, PM2.5",2024,2024-01-20,Winter,11.8,76.4,18.4
304800,Delhi,36,Very Poor,329,PM2.5,2024,2024-01-20,Winter,11.5,82.3,8.2
304829,Mumbai,25,Moderate,103,"PM10, PM2.5",2024,2024-01-21,Winter,25.0,51.9,20.5
304873,Lucknow,6,Moderate,154,PM2.5,2024,2024-01-21,Winter,9.7,88.1,13.0
305020,Jaipur,6,Poor,258,"PM10, PM2.5",2024,2024-01-21,Winter,15.1,62.5,13.0
305051,Delhi,36,Very Poor,349,PM2.5,2024,2024-01-21,Winter,9.3,90.1,14.2
305066,Mumbai,25,Moderate,128,"O3, PM2.5",2024,2024-01-22,Winter,25.5,53.2,19.9
305115,Lucknow,5,Moderate,161,PM2.5,2024,2024-01-22,Winter,10.4,79.6,7.6
305261,Jaipur,6,Moderate,172,"PM10, PM2.5",2024,2024-01-22,Winter,15.3,66.1,11.2
305288,Delhi,29,Very Poor,333,PM2.5,2024,2024-01-22,Winter,10.5,82.7,9.4
305313,Mumbai,27,Moderate,116,PM2.5,2024,2024-01-23,Winter,24.9,36.7,19.8
305356,Lucknow,6,Poor,268,PM2.5,2024,2024-01-23,Winter,9.5,86.7,13.0
305503,Jaipur,5,Poor,226,PM2.5,2024,2024-01-23,Winter,14.1,70.3,13.0
305531,Delhi,35,Very Poor,368,PM2.5,2024,2024-01-23,Winter,11.9,84.9,11.2
305559,Mumbai,27,Satisfactory,100,"PM10, PM2.5",2024,2024-01-24,Winter,24.5,41.4,18.4
305601,Lucknow,5,Moderate,107,PM2.5,2024,2024-01-24,Winter,10.6,85.5,9.4
305748,Jaipur,6,Moderate,183,PM2.5,2024,2024-01-24,Winter,15.7,64.7,13.0
305781,Delhi,38,Severe,409,PM2.5,2024,2024-01-24,Winter,11.5,85.8,11.2
305795,Mumbai,28,Moderate,107,"O3, PM10, PM2.5",2024,2024-01-25,Winter,25.9,35.5,14.7
305843,Lucknow,4,Poor,232,PM2.5,2024,2024-01-25,Winter,10.0,88.9,9.4
305990,Jaipur,6,Poor,240,PM2.5,2024,2024-01-25,Winter,13.5,74.8,11.2
306015,Delhi,38,Very Poor,332,PM2.5,2024,2024-01-25,Winter,10.9,87.1,9.4
306040,Mumbai,27,Moderate,144,"O3, PM2.5",2024,2024-01-26,Winter,26.1,45.3,16.7
306081,Lucknow,6,Poor,206,PM2.5,2024,2024-01-26,Winter,11.2,86.0,5.4
306226,Jaipur,6,Poor,214,PM2.5,2024,2024-01-26,Winter,15.9,69.5,11.2
306252,Delhi,38,Severe,409,PM2.5,2024,2024-01-26,Winter,12.4,76.3,9.4
306294,Mumbai,27,Moderate,123,PM2.5,2024,2024-01-27,Winter,27.4,40.5,13.1
306295,Lucknow,6,Moderate,200,PM2.5,2024,2024-01-27,Winter,11.7,83.1,9.4
306458,Jaipur,6,Moderate,195,"PM10, PM2.5",2024,2024-01-27,Winter,17.6,63.1,13.0
306485,Delhi,36,Very Poor,357,PM2.5,2024,2024-01-27,Winter,14.0,68.3,15.2
306506,Mumbai,25,Moderate,121,"PM10, PM2.5",2024,2024-01-28,Winter,27.6,37.1,18.7
306555,Lucknow,6,Moderate,172,PM2.5,2024,2024-01-28,Winter,12.1,87.5,9.4
306699,Jaipur,6,Moderate,170,PM2.5,2024,2024-01-28,Winter,18.7,59.8,13.0
306725,Delhi,37,Very Poor,365,"PM10, PM2.5",2024,2024-01-28,Winter,13.3,78.0,14.8
306742,Mumbai,24,Moderate,116,"PM10, PM2.5",2024,2024-01-29,Winter,27.0,40.4,18.1
306793,Lucknow,6,Moderate,198,PM2.5,2024,2024-01-29,Winter,14.2,76.2,11.2
306935,Jaipur,6,Moderate,182,"PM10, PM2.5",2024,2024-01-29,Winter,18.1,70.9,14.8
306963,Delhi,37,Very Poor,356,PM2.5,2024,2024-01-29,Winter,14.1,84.1,11.2
306985,Mumbai,22,Moderate,114,PM2.5,2024,2024-01-30,Winter,25.9,52.4,19.8
307026,Lucknow,6,Poor,244,PM2.5,2024,2024-01-30,Winter,15.1,78.8,7.6
307176,Jaipur,6,Poor,218,PM2.5,2024,2024-01-30,Winter,18.9,68.4,11.2
307207,Delhi,37,Very Poor,357,PM2.5,2024,2024-01-30,Winter,12.7,92.2,9.4
307229,Mumbai,23,Moderate,120,PM2.5,2024,2024-01-31,Winter,25.6,56.3,19.8
307271,Lucknow,6,Poor,226,"PM10, PM2.5",2024,2024-01-31,Winter,16.4,74.9,7.6
307420,Jaipur,5,Poor,233,PM2.5,2024,2024-01-31,Winter,20.0,68.3,14.8
307452,Delhi,35,Very Poor,392,PM2.5,2024,2024-01-31,Winter,12.8,96.2,14.8
307467,Mumbai,24,Satisfactory,92,"PM10, PM2.5",2024,2024-02-01,Winter,25.0,66.3,19.9
307514,Lucknow,5,Moderate,175,PM2.5,2024,2024-02-01,Winter,16.6,74.9,16.6
307658,Jaipur,5,Moderate,196,PM2.5,2024,2024-02-01,Winter,19.5,70.2,20.5
307685,Delhi,33,Moderate,177,PM2.5,2024,2024-02-01,Winter,15.2,94.1,22.3
307707,Mumbai,27,Satisfactory,63,"CO, NO2, PM10",2024,2024-02-02,Winter,25.5,60.5,21.8
307757,Lucknow,5,Moderate,108,"PM10, PM2.5",2024,2024-02-02,Winter,16.0,71.7,24.1
307905,Jaipur,6,Moderate,181,PM2.5,2024,2024-02-02,Winter,18.3,63.4,18.4
307933,Delhi,33,Poor,217,PM2.5,2024,2024-02-02,Winter,12.9,94.1,14.8
307953,Mumbai,26,Moderate,122,"O3, PM2.5",2024,2024-02-03,Winter,27.9,49.1,16.0
307995,Lucknow,6,Satisfactory,89,PM10,2024,2024-02-03,Winter,16.4,60.1,35.3
308137,Jaipur,6,Moderate,155,"PM10, PM2.5",2024,2024-02-03,Winter,18.7,54.0,13.0
308165,Delhi,34,Moderate,200,"PM10, PM2.5",2024,2024-02-03,Winter,13.9,74.5,9.4
308191,Mumbai,24,Moderate,158,"O3, PM2.5",2024,2024-02-04,Winter,28.0,50.4,16.1
308228,Lucknow,5,Satisfactory,85,PM10,2024,2024-02-04,Winter,14.9,73.0,24.1
308371,Jaipur,6,Moderate,188,"PM10, PM2.5",2024,2024-02-04,Winter,18.1,79.4,13.0
308399,Delhi,33,Poor,274,PM2.5,2024,2024-02-04,Winter,16.1,87.1,13.0
308422,Mumbai,24,Moderate,154,PM2.5,2024,2024-02-05,Winter,27.9,48.6,17.1
308460,Lucknow,5,Satisfactory,69,"PM10, PM2.5",2024,2024-02-05,Winter,15.8,92.3,9.4
308597,Jaipur,6,Satisfactory,82,"PM10, PM2.5",2024,2024-02-05,Winter,18.4,68.7,12.0
308625,Delhi,35,Moderate,180,PM2.5,2024,2024-02-05,Winter,16.1,83.7,13.0
308649,Mumbai,27,Moderate,127,"NO2, PM2.5",2024,2024-02-06,Winter,27.4,53.7,20.5
308691,Lucknow,6,Satisfactory,71,PM10,2024,2024-02-06,Winter,15.5,78.3,16.6
308836,Jaipur,6,Moderate,110,"PM10, PM2.5",2024,2024-02-06,Winter,16.7,54.9,14.8
308863,Delhi,39,Moderate,141,"PM10, PM2.5",2024,2024-02-06,Winter,13.5,72.9,14.8
308888,Mumbai,23,Moderate,115,"NO2, PM2.5",2024,2024-02-07,Winter,27.0,59.9,21.1
308931,Lucknow,6,Satisfactory,87,PM10,2024,2024-02-07,Winter,14.7,61.3,25.9
309083,Jaipur,6,Moderate,120,"PM10, PM2.5",2024,2024-02-07,Winter,16.6,52.8,13.0
309113,Delhi,38,Moderate,175,"PM10, PM2.5",2024,2024-02-07,Winter,13.5,67.7,18.4
309140,Mumbai,23,Moderate,131,"NO2, PM10, PM2.5",2024,2024-02-08,Winter,26.4,53.9,21.8
309179,Lucknow,6,Satisfactory,90,PM10,2024,2024-02-08,Winter,14.4,62.6,35.3
309347,Jaipur,6,Moderate,138,"PM10, PM2.5",2024,2024-02-08,Winter,16.1,50.4,18.4
309358,Delhi,34,Moderate,161,PM2.5,2024,2024-02-08,Winter,14.3,66.3,22.3
309388,Mumbai,24,Moderate,127,"NO2, PM10, PM2.5",2024,2024-02-09,Winter,26.4,54.3,17.8
309430,Lucknow,6,Satisfactory,91,PM10,2024,2024-02-09,Winter,14.5,61.3,11.5
309577,Jaipur,6,Moderate,149,"PM10, PM2.5",2024,2024-02-09,Winter,16.4,47.3,9.4
309607,Delhi,36,Moderate,145,"NO2, PM2.5",2024,2024-02-09,Winter,15.0,57.8,11.9
309629,Mumbai,25,Moderate,120,"NO2, O3, PM2.5",2024,2024-02-10,Winter,25.8,44.7,19.6
309676,Lucknow,6,Moderate,168,PM2.5,2024,2024-02-10,Winter,14.9,67.1,8.3
309827,Jaipur,6,Moderate,156,"NO2, PM2.5",2024,2024-02-10,Winter,17.1,48.1,11.9
309854,Delhi,38,Poor,295,"PM10, PM2.5",2024,2024-02-10,Winter,14.9,69.6,9.4
309874,Mumbai,25,Moderate,121,"NO2, O3",2024,2024-02-11,Winter,25.5,47.0,18.4
309925,Lucknow,6,Moderate,136,"PM10, PM2.5",2024,2024-02-11,Winter,15.5,66.0,11.2
310075,Jaipur,6,Moderate,176,"O3, PM2.5",2024,2024-02-11,Winter,17.1,53.9,10.2
310105,Delhi,38,Very Poor,313,PM2.5,2024,2024-02-11,Winter,15.2,73.7,9.4
310126,Mumbai,25,Moderate,128,"NO2, O3, PM2.5",2024,2024-02-12,Winter,25.7,54.6,18.7
310170,Lucknow,6,Moderate,147,PM2.5,2024,2024-02-12,Winter,17.7,62.6,9.4
310314,Jaipur,6,Poor,231,PM2.5,2024,2024-02-12,Winter,16.9,58.1,11.2
310339,Delhi,36,Very Poor,301,PM2.5,2024,2024-02-12,Winter,15.6,79.1,11.2
310359,Mumbai,24,Moderate,130,"O3, PM2.5",2024,2024-02-13,Winter,26.1,45.2,21.1
310398,Lucknow,6,Moderate,138,"PM10, PM2.5",2024,2024-02-13,Winter,19.2,67.8,18.4
310535,Jaipur,1,Moderate,175,PM2.5,2024,2024-02-13,Winter,18.7,56.2,13.0
310563,Delhi,38,Very Poor,342,"PM10, PM2.5",2024,2024-02-13,Winter,15.9,80.5,11.9
310582,Mumbai,23,Moderate,116,"O3, PM2.5",2024,2024-02-14,Winter,26.3,44.4,20.5
310621,Lucknow,6,Moderate,146,"PM10, PM2.5",2024,2024-02-14,Winter,18.9,76.0,11.2
310750,Jaipur,2,Moderate,200,PM2.5,2024,2024-02-14,Winter,20.0,52.6,13.0
310772,Delhi,34,Very Poor,341,PM2.5,2024,2024-02-14,Winter,16.7,76.4,13.0
310791,Mumbai,24,Moderate,124,"O3, PM10, PM2.5",2024,2024-02-15,Winter,26.6,47.1,17.2
310834,Lucknow,6,Moderate,167,"PM10, PM2.5",2024,2024-02-15,Winter,19.0,76.5,7.9
310965,Jaipur,2,Moderate,170,"PM10, PM2.5",2024,2024-02-15,Winter,19.9,53.2,13.0
310987,Delhi,34,Poor,279,PM2.5,2024,2024-02-15,Winter,17.0,71.0,14.8
311008,Mumbai,24,Moderate,191,"O3, PM2.5",2024,2024-02-16,Winter,28.0,56.2,16.7
311052,Lucknow,6,Moderate,146,"PM10, PM2.5",2024,2024-02-16,Winter,18.8,70.6,14.8
311197,Jaipur,6,Moderate,192,"PM10, PM2.5",2024,2024-02-16,Winter,20.0,50.7,11.2
311222,Delhi,36,Poor,269,PM2.5,2024,2024-02-16,Winter,17.3,63.4,13.0
311251,Mumbai,24,Moderate,174,PM2.5,2024,2024-02-17,Winter,28.9,54.2,16.1
311292,Lucknow,6,Moderate,138,"PM10, PM2.5",2024,2024-02-17,Winter,18.0,62.6,22.3
311442,Jaipur,6,Moderate,169,"PM10, PM2.5",2024,2024-02-17,Winter,20.3,46.8,14.8
311469,Delhi,36,Poor,245,"PM10, PM2.5",2024,2024-02-17,Winter,17.2,62.0,14.8
311492,Mumbai,25,Moderate,146,PM2.5,2024,2024-02-18,Winter,27.8,57.5,23.0
311538,Lucknow,6,Moderate,157,"PM10, PM2.5",2024,2024-02-18,Winter,18.3,64.0,9.4
311688,Jaipur,5,Moderate,176,"PM10, PM2.5",2024,2024-02-18,Winter,21.2,45.9,14.8
311714,Delhi,35,Poor,269,PM10,2024,2024-02-18,Winter,19.2,59.7,13.0
311736,Mumbai,23,Moderate,111,"NO2, PM2.5",2024,2024-02-19,Winter,27.4,52.8,17.8
311779,Lucknow,5,Moderate,121,"PM10, PM2.5",2024,2024-02-19,Winter,20.7,59.2,18.4
311917,Jaipur,5,Moderate,118,"PM10, PM2.5",2024,2024-02-19,Winter,23.6,45.4,22.3
311944,Delhi,34,Poor,231,PM10,2024,2024-02-19,Winter,21.0,56.8,24.1
311972,Mumbai,24,Satisfactory,76,"NO2, PM10",2024,2024-02-20,Winter,27.1,55.3,24.1
312013,Lucknow,6,Moderate,116,"PM10, PM2.5",2024,2024-02-20,Winter,21.9,64.1,14.8
312161,Jaipur,6,Moderate,130,PM10,2024,2024-02-20,Winter,23.5,55.1,24.1
312188,Delhi,36,Poor,226,PM2.5,2024,2024-02-20,Winter,21.0,72.4,14.8
312211,Mumbai,25,Satisfactory,60,"CO, PM2.5",2024,2024-02-21,Winter,26.1,70.8,19.3
312256,Lucknow,5,Satisfactory,94,PM10,2024,2024-02-21,Winter,19.5,78.4,18.4
312402,Jaipur,6,Moderate,153,PM10,2024,2024-02-21,Winter,22.0,42.6,14.8
312431,Delhi,36,Poor,245,PM2.5,2024,2024-02-21,Winter,19.4,66.5,15.6
312452,Mumbai,23,Satisfactory,64,"CO, PM10, PM2.5",2024,2024-02-22,Winter,25.9,72.6,19.8
312495,Lucknow,5,Moderate,121,"PM10, PM2.5",2024,2024-02-22,Winter,19.3,65.4,16.4
312644,Jaipur,6,Moderate,154,PM10,2024,2024-02-22,Winter,20.9,42.0,14.9
312673,Delhi,37,Moderate,150,"NO2, PM10, PM2.5",2024,2024-02-22,Winter,18.9,51.5,14.8
312700,Mumbai,25,Satisfactory,77,"PM10, PM2.5",2024,2024-02-23,Winter,25.9,58.7,19.5
312741,Lucknow,5,Satisfactory,94,PM10,2024,2024-02-23,Winter,18.2,48.7,18.4
312892,Jaipur,6,Satisfactory,99,PM10,2024,2024-02-23,Winter,19.2,37.6,14.8
312927,Delhi,38,Moderate,142,"NO2, PM10, PM2.5",2024,2024-02-23,Winter,16.9,51.3,14.8
312941,Mumbai,23,Satisfactory,100,"O3, PM10, PM2.5",2024,2024-02-24,Winter,26.4,33.8,19.6
312985,Lucknow,6,Moderate,118,"PM10, PM2.5",2024,2024-02-24,Winter,17.5,50.6,11.2
313131,Jaipur,6,Satisfactory,99,"PM10, PM2.5",2024,2024-02-24,Winter,19.4,41.1,16.6
313157,Delhi,38,Moderate,192,"O3, PM10, PM2.5",2024,2024-02-24,Winter,17.4,50.2,7.6
313177,Mumbai,23,Moderate,118,"O3, PM10, PM2.5",2024,2024-02-25,Winter,26.6,31.9,14.8
313222,Lucknow,6,Moderate,118,"PM10, PM2.5",2024,2024-02-25,Winter,19.6,42.7,14.8
313371,Jaipur,6,Satisfactory,100,"PM10, PM2.5",2024,2024-02-25,Winter,19.2,39.5,22.3
313398,Delhi,35,Moderate,192,"PM10, PM2.5",2024,2024-02-25,Winter,18.3,44.8,16.6
313420,Mumbai,22,Moderate,158,O3,2024,2024-02-26,Winter,28.0,48.8,20.2
313463,Lucknow,6,Satisfactory,95,"PM10, PM2.5",2024,2024-02-26,Winter,19.7,40.6,13.0
313611,Jaipur,6,Moderate,103,"PM10, PM2.5",2024,2024-02-26,Winter,19.1,36.2,18.4
313637,Delhi,36,Moderate,170,"PM10, PM2.5",2024,2024-02-26,Winter,18.8,42.8,9.4
313663,Mumbai,20,Moderate,148,"PM10, PM2.5",2024,2024-02-27,Winter,28.7,50.1,16.7
313704,Lucknow,6,Moderate,124,"PM10, PM2.5",2024,2024-02-27,Winter,19.3,50.6,13.0
313856,Jaipur,6,Moderate,106,"PM10, PM2.5",2024,2024-02-27,Winter,19.9,42.0,18.4
313884,Delhi,36,Moderate,159,"PM10, PM2.5",2024,2024-02-27,Winter,18.8,51.5,14.8
313906,Mumbai,24,Moderate,112,"PM10, PM2.5",2024,2024-02-28,Winter,29.2,38.6,16.7
313952,Lucknow,6,Satisfactory,100,"PM10, PM2.5",2024,2024-02-28,Winter,19.2,55.9,29.5
314099,Jaipur,6,Satisfactory,100,"PM10, PM2.5",2024,2024-02-28,Winter,20.6,48.2,16.6
314126,Delhi,34,Moderate,141,PM2.5,2024,2024-02-28,Winter,18.0,63.5,18.4
314154,Mumbai,24,Moderate,165,"O3, PM2.5",2024,2024-02-29,Winter,30.2,53.2,18.1
314197,Lucknow,6,Satisfactory,96,"PM10, PM2.5",2024,2024-02-29,Winter,19.1,59.9,22.3
314347,Jaipur,6,Moderate,114,"PM10, PM2.5",2024,2024-02-29,Winter,22.0,49.7,10.3
314374,Delhi,37,Moderate,147,"O3, PM2.5",2024,2024-02-29,Winter,19.1,59.5,16.0
314397,Mumbai,24,Moderate,118,"NO2, PM10, PM2.5",2024,2024-03-01,Summer,28.9,54.6,23.0
314438,Lucknow,6,Moderate,109,PM10,2024,2024-03-01,Summer,21.0,59.8,11.2
314596,Jaipur,6,Moderate,114,"PM10, PM2.5",2024,2024-03-01,Summer,22.5,57.7,21.4
314625,Delhi,37,Poor,208,"PM10, PM2.5",2024,2024-03-01,Summer,21.6,56.6,20.5
314653,Mumbai,22,Satisfactory,71,"NO2, PM10",2024,2024-03-02,Summer,27.3,75.0,20.5
314694,Lucknow,6,Satisfactory,86,"PM10, PM2.5",2024,2024-03-02,Summer,19.9,77.9,22.3
314851,Jaipur,6,Satisfactory,62,PM10,2024,2024-03-02,Summer,20.8,76.2,22.3
314880,Delhi,36,Moderate,117,PM10,2024,2024-03-02,Summer,21.2,70.5,28.1
314898,Mumbai,23,Satisfactory,55,"NO2, PM2.5, SO2",2024,2024-03-03,Summer,25.7,71.5,16.7
314946,Lucknow,5,Satisfactory,67,"O3, PM10, PM2.5",2024,2024-03-03,Summer,18.4,89.5,16.6
315093,Jaipur,6,Satisfactory,86,PM10,2024,2024-03-03,Summer,19.3,60.8,18.4
315128,Delhi,30,Moderate,126,"O3, PM10",2024,2024-03-03,Summer,19.4,62.3,16.6
315150,Mumbai,22,Satisfactory,72,"NO2, PM2.5",2024,2024-03-04,Summer,24.6,58.3,18.4
315190,Lucknow,6,Good,40,"CO, PM10",2024,2024-03-04,Summer,18.8,77.3,13.0
315339,Jaipur,6,Satisfactory,95,"O3, PM10",2024,2024-03-04,Summer,18.6,32.4,16.6
315367,Delhi,39,Moderate,140,"O3, PM2.5",2024,2024-03-04,Summer,17.9,46.8,11.2
315385,Mumbai,24,Moderate,109,"NO2, O3, PM2.5",2024,2024-03-05,Summer,25.8,45.6,21.7
315428,Lucknow,6,Satisfactory,73,"PM10, PM2.5",2024,2024-03-05,Summer,17.9,54.9,27.7
315578,Jaipur,6,Moderate,110,PM10,2024,2024-03-05,Summer,18.9,37.7,16.6
315610,Delhi,37,Moderate,126,"O3, PM10, PM2.5",2024,2024-03-05,Summer,16.7,49.7,18.4
315632,Mumbai,24,Moderate,119,"NO2, PM10, PM2.5",2024,2024-03-06,Summer,26.6,40.2,17.8
315672,Lucknow,6,Satisfactory,76,PM10,2024,2024-03-06,Summer,17.3,55.9,24.1
315826,Jaipur,6,Moderate,101,PM10,2024,2024-03-06,Summer,19.4,36.4,11.2
315860,Delhi,33,Moderate,138,"O3, PM2.5",2024,2024-03-06,Summer,16.4,51.5,14.6
315882,Mumbai,22,Moderate,108,"NO2, O3, PM10",2024,2024-03-07,Summer,27.5,44.8,22.3
315924,Lucknow,6,Satisfactory,89,PM10,2024,2024-03-07,Summer,18.6,55.5,22.3
316076,Jaipur,5,Moderate,122,"PM10, PM2.5",2024,2024-03-07,Summer,20.8,37.8,13.0
316110,Delhi,38,Moderate,181,PM2.5,2024,2024-03-07,Summer,18.7,51.2,16.6
316130,Mumbai,23,Moderate,124,"PM10, PM2.5",2024,2024-03-08,Summer,28.9,32.3,18.7
316174,Lucknow,6,Satisfactory,88,"PM10, PM2.5",2024,2024-03-08,Summer,20.1,53.6,22.3
316325,Jaipur,6,Moderate,126,"CO, PM10, PM2.5",2024,2024-03-08,Summer,21.8,43.9,16.6
